file	fac1	fac2	fac3	fac4	fac5
t027334	0	0	0	0	0
t027335	0	0	0	0	0
t027336	0	0	0	0	0
t027337	0	0	0	0	0
t027341	0	0	0	0	0
t027342	0	0	0	0	0
t027345	-1	0	0	0	0
t027347	0	0	0	0	0
t027351	0	0	0	0	0
t027352	0	0	0	0	0
t027353	0	-1	0	0	0
t027356	-2	0	0	0	0
t027357	0	0	0	0	0
t027359	0	0	0	0	0
t027362	0	0	0	0	0
t027363	0	0	0	0	0
t027368	0	0	0	0	0
t027370	-1	0	0	0	0
t027377	-3	0	0	0	0
t027379	0	0	0	0	0
t027382	-4	0	0	-1	0
t027383	0	0	0	0	0
t027385	0	0	0	0	0
t027388	0	0	0	0	0
t027389	0	0	0	0	1
t027391	0	0	0	0	0
t027392	0	0	0	0	0
t027393	0	0	0	0	0
t027395	0	0	0	0	0
t027397	0	0	0	0	0
t027398	0	0	0	0	0
t027401	0	0	0	0	0
t027404	0	0	0	-1	0
t027407	0	0	0	0	0
t027408	0	0	0	0	0
t027409	0	0	0	0	0
t027410	0	0	0	0	0
t027412	0	0	0	0	0
t027416	0	0	0	0	0
t027419	0	0	0	1	0
t027420	-1	0	0	0	0
t027422	0	0	0	0	0
t027424	0	0	0	1	0
t027425	0	0	0	0	0
t027428	0	0	0	0	0
t027431	0	0	0	0	0
t027432	0	0	0	0	0
t027433	0	0	0	1	0
t027434	-1	0	0	0	0
t027440	0	0	0	1	0
t027442	0	0	0	0	0
t027450	0	0	0	0	0
t027452	0	0	0	0	0
t027453	0	0	0	0	0
t027458	0	0	0	0	0
t027459	0	0	0	0	0
t027460	-1	0	0	0	0
t027465	0	0	0	0	0
t027467	0	0	0	0	0
t027474	0	0	0	0	0
t027476	0	0	0	0	0
t027478	0	0	0	0	0
t027479	0	0	0	0	0
t027480	0	0	0	0	0
t027486	0	0	0	0	0
t027487	0	0	0	0	0
t027488	-1	0	0	0	0
t027490	0	0	0	0	0
t027497	0	-1	0	0	0
t027499	0	0	0	0	0
t027502	0	0	0	0	0
t027504	-1	0	0	0	0
t027506	0	0	0	-1	0
t027508	0	0	0	0	0
t027516	0	0	0	0	0
t027518	0	0	0	0	0
t027519	0	0	0	0	0
t027520	0	0	0	0	0
t027524	0	0	0	0	0
t027527	-1	0	0	0	0
t027528	0	0	0	0	-1
t027529	-1	0	0	0	0
t027531	0	0	0	0	0
t027532	0	0	0	1	0
t027533	0	0	1	0	0
t027535	0	0	0	1	0
t027537	0	0	0	0	0
t027538	0	0	0	0	0
t027539	0	0	0	0	0
t027540	-1	0	0	0	0
t027541	0	0	0	0	0
t027543	0	0	0	0	0
t027544	-1	0	0	0	0
t027545	0	0	0	0	0
t027548	0	0	0	1	0
t027550	0	0	1	-1	0
t027551	0	0	0	-1	0
t027554	0	0	0	-2	0
t027555	0	0	0	0	0
t027557	0	0	0	0	0
t027570	0	0	0	0	0
t027571	0	0	0	0	0
t027572	0	0	0	0	0
t027576	-1	0	0	0	0
t027579	0	0	0	1	0
t027581	0	0	1	0	0
t027583	-1	0	0	0	0
t027584	0	0	0	1	0
t027585	0	0	0	0	0
t027586	0	0	0	0	0
t027588	0	0	0	0	0
t027589	0	-1	0	0	0
t027590	-1	0	0	0	0
t027592	0	0	0	0	0
t027593	0	0	0	0	0
t027595	0	0	0	0	0
t027596	0	0	0	0	0
t027597	0	0	0	0	0
t027602	0	0	0	0	0
t027603	-1	0	0	0	0
t027604	0	0	0	0	0
t027605	0	0	1	0	0
t027607	-1	0	0	-1	0
t027611	0	0	0	0	0
t027613	0	0	0	0	-1
t027614	0	0	0	0	0
t027615	0	0	0	0	0
t027617	0	-1	0	0	0
t027619	-1	0	0	0	0
t027620	-1	0	0	0	0
t027622	0	0	0	0	2
t027625	0	0	0	0	0
t027626	0	0	0	0	0
t027627	0	0	0	0	0
t027628	0	0	1	0	0
t027629	0	0	0	0	0
t027630	0	-1	0	0	0
t027632	0	0	0	0	0
t027633	0	0	0	0	0
t027634	-2	1	1	0	0
t027637	0	-1	0	0	0
t027638	0	0	0	0	0
t027639	0	0	0	0	0
t027640	0	0	0	0	0
t027643	0	-1	0	0	0
t027648	-3	0	0	0	0
t027649	0	0	0	0	0
t027650	0	0	0	0	1
t027653	0	0	0	0	0
t027654	0	0	0	0	0
t027655	0	0	0	0	0
t027656	0	0	0	0	0
t027657	-2	0	0	-1	0
t027660	0	0	0	0	0
t027661	-1	0	0	0	0
t027664	0	0	0	0	0
t027667	0	0	0	0	0
t027668	0	0	0	0	0
t027669	0	0	0	0	0
t027670	0	0	0	0	0
t027671	0	0	0	0	0
t027672	0	0	0	0	0
t027673	0	0	0	0	0
t027677	-1	0	0	0	0
t027678	0	0	0	0	-1
t027680	0	0	0	0	0
t027681	0	0	0	0	0
t027682	0	0	0	0	-1
t027683	-1	0	0	0	0
t027684	0	0	0	0	0
t027686	0	0	0	0	0
t027687	0	0	0	0	0
t027688	0	0	0	0	0
t027689	0	0	0	0	-1
t027691	0	0	0	0	-1
t027692	0	0	0	0	0
t027698	0	0	0	0	-1
t027699	0	0	0	-1	0
t027702	0	0	0	0	0
t027703	0	0	0	0	2
t027704	0	0	0	0	0
t027706	0	1	0	-1	0
t027708	0	0	0	0	0
t027710	-1	0	0	0	0
t027713	-1	0	0	1	-2
t027714	0	0	0	0	0
t027715	0	0	0	0	0
t027719	0	0	0	0	0
t027720	0	0	0	0	0
t027721	0	0	0	0	0
t027722	-1	0	0	0	0
t027723	-1	0	0	0	0
t027724	0	0	0	0	0
t027726	0	0	1	0	0
t027728	0	0	0	1	-1
t027729	-1	0	0	0	0
t027733	-3	-1	0	0	0
t027734	0	0	0	1	0
t027735	0	0	0	1	0
t027737	-1	0	0	0	0
t027739	0	0	0	0	0
t027740	0	0	0	1	0
t027741	-1	0	0	0	0
t027742	0	0	0	0	0
t027743	0	0	0	0	0
t027746	0	0	1	-1	0
t027748	0	0	0	0	0
t027749	0	0	0	0	0
t027750	0	0	0	0	1
t027751	0	0	0	0	0
t027756	-1	0	0	0	0
t027757	0	0	0	1	0
t027758	-1	0	0	0	0
t027761	-1	0	0	0	0
t027763	0	0	0	1	0
t027765	0	0	0	0	0
t027766	0	-1	0	0	0
t027767	0	0	0	0	0
t027769	0	0	0	0	0
t027770	0	0	0	0	0
t027771	0	0	0	0	0
t027772	0	0	0	0	0
t027773	-1	0	0	0	0
t027776	0	0	0	0	0
t027779	-1	0	0	0	0
t027780	0	0	0	0	0
t027781	0	0	0	-1	0
t027788	0	0	2	0	-1
t027793	0	0	0	0	0
t027794	0	0	0	0	0
t027798	0	0	0	0	0
t027799	0	0	0	0	0
t027800	0	0	0	0	0
t027801	0	0	0	0	0
t027802	0	0	0	0	0
t027804	0	0	0	0	0
t027805	0	0	0	0	0
t027812	0	0	0	0	0
t027813	0	0	0	0	0
t027814	-1	0	0	0	0
t027815	0	0	0	0	0
t027818	0	0	0	0	0
t027819	0	0	0	0	0
t027823	0	0	0	0	0
t027824	0	0	0	0	0
t027827	0	0	0	0	0
t027828	0	0	0	1	0
t027829	0	0	0	-2	0
t027830	0	0	0	0	0
t027831	0	0	0	0	0
t027832	0	0	0	0	0
t027833	-4	0	0	-1	0
t027834	-1	0	0	0	0
t027835	0	0	0	-1	1
t027840	-1	0	0	0	0
t027841	0	0	0	0	0
t027842	0	0	0	0	0
t027843	0	0	0	0	0
t027845	-1	0	0	0	0
t027847	0	0	0	0	0
t027849	0	0	0	0	0
t027850	0	0	0	0	0
t027852	0	0	1	0	0
t027853	0	-1	0	0	0
t027854	0	0	0	0	0
t027856	-1	0	0	0	0
t027861	-1	0	0	0	0
t027864	-1	0	0	0	0
t027865	0	0	0	0	0
t027866	0	0	0	0	0
t027867	0	0	0	0	0
t027868	-1	0	0	1	-1
t027869	0	0	0	0	0
t027871	0	0	0	0	0
t027872	0	0	0	0	0
t027874	0	0	0	0	0
t027877	0	0	0	0	0
t027878	-1	0	0	0	0
t027879	0	0	0	0	0
t027880	0	0	0	0	0
t027884	-1	0	1	0	0
t027887	0	0	1	-1	0
t027888	0	0	0	0	0
t027890	0	0	0	0	0
t027895	0	0	0	0	0
t027896	0	0	0	0	0
t027897	0	0	0	-1	0
t027899	0	0	0	0	0
t027900	0	0	0	0	0
t027901	0	0	0	0	0
t027902	0	-1	0	0	0
t027904	0	0	0	0	0
t027907	0	0	0	0	0
t027908	0	0	1	0	0
t027912	-1	0	0	0	0
t027913	0	0	0	0	0
t027916	0	0	0	0	0
t027917	0	0	0	-1	0
t027918	-1	1	0	-1	0
t027920	0	0	0	0	0
t027921	0	0	0	0	0
t027923	-1	-1	0	-1	0
t027924	0	0	0	0	0
t027926	0	0	0	0	0
t027927	0	0	0	0	0
t027928	0	0	0	0	0
t027929	0	0	0	0	0
t027931	-1	0	0	0	0
t027933	0	0	0	0	0
t027934	0	0	0	0	0
t027935	0	0	0	0	0
t027937	-1	0	0	0	0
t027940	-1	0	0	0	0
t027943	0	0	0	0	-1
t027944	0	0	0	0	0
t027947	-1	0	0	0	0
t027949	-2	0	0	0	0
t027950	0	0	0	0	0
t027951	0	0	0	0	0
t027953	0	-1	0	0	0
t027955	0	0	0	0	0
t027956	0	0	0	0	0
t027958	0	0	0	-1	0
t027963	0	0	0	0	-1
t027967	0	0	0	1	0
t027969	0	0	0	0	-1
t027970	0	0	0	0	0
t027975	0	0	0	0	0
t027976	0	0	0	-1	0
t027977	0	0	0	0	0
t027978	0	0	1	0	0
t027979	-2	0	0	0	0
t027980	0	0	0	0	0
t027981	0	0	0	0	0
t027982	0	0	0	0	-1
t027986	-1	-1	0	-1	0
t027987	0	0	0	0	0
t027990	0	0	0	0	0
t027991	0	0	0	0	0
t027995	0	0	0	0	-1
t027997	0	0	0	0	0
t027999	0	0	1	0	0
t028001	0	-1	0	0	0
t028004	-1	-1	0	0	0
t028006	0	0	0	0	0
t028007	0	0	0	-1	0
t028008	0	0	0	0	0
t028010	0	0	0	0	0
t028011	-1	0	0	0	1
t028012	0	0	0	0	0
t028013	0	0	0	0	0
t028014	0	0	0	0	0
t028016	0	0	0	0	0
t028017	0	0	0	0	1
t028019	0	0	0	0	2
t028021	0	0	0	0	0
t028023	0	-1	0	0	0
t028024	0	0	0	1	0
t028028	0	0	0	0	0
t028029	0	0	0	0	0
t028030	0	0	0	0	0
t028033	0	0	0	-1	0
t028035	0	0	0	0	0
t028036	-1	-1	0	0	0
t028037	0	0	0	0	0
t028038	-1	0	0	0	0
t028040	0	0	0	0	0
t028041	0	0	0	0	0
t028042	0	0	0	0	0
t028043	0	0	0	1	0
t028047	0	0	0	0	0
t028048	0	0	0	0	0
t028049	0	0	0	0	0
t028050	0	0	0	0	0
t028051	-1	0	0	0	0
t028055	0	0	0	0	0
t028056	0	0	0	0	0
t028057	0	-1	0	0	0
t028059	0	0	0	-1	0
t028060	0	0	0	1	0
t028061	0	0	0	0	0
t028062	0	0	0	0	0
t028064	-1	0	0	0	0
t028065	0	0	0	0	0
t028067	0	0	0	0	0
t028068	0	0	0	0	0
t028069	0	0	0	0	0
t028071	0	0	0	0	0
t028073	0	0	0	0	0
t028074	0	-1	0	0	0
t028076	0	0	0	-1	0
t028077	0	0	0	1	0
t028078	0	0	0	1	0
t028081	0	0	0	0	0
t028082	0	0	0	1	0
t028084	0	0	0	0	0
t028085	0	0	0	0	0
t028086	0	0	0	1	0
t028087	0	0	0	1	-1
t028088	0	0	0	0	1
t028090	0	0	0	0	-1
t028091	0	0	0	1	0
t028094	0	0	0	0	0
t028095	0	0	0	0	0
t028098	-1	0	0	0	0
t028099	0	0	0	1	0
t028100	0	0	0	0	0
t028102	0	0	1	0	0
t028105	0	0	0	0	0
t028106	0	0	0	0	0
t028107	0	-1	0	0	0
t028108	0	-1	0	0	0
t028109	0	0	0	0	0
t028112	0	0	0	0	0
t028113	-1	0	0	0	0
t028114	0	0	0	0	0
t028115	0	0	0	0	0
t028116	0	0	0	0	0
t028117	0	0	0	0	0
t028118	0	0	0	1	0
t028119	-1	0	0	0	0
t028120	0	0	0	0	0
t028122	0	0	1	0	0
t028125	0	-1	0	-1	0
t028126	-1	0	0	0	0
t028127	0	0	0	1	0
t028128	0	0	0	0	0
t028129	-1	0	0	0	0
t028130	0	0	0	0	0
t028131	-1	0	0	0	0
t028132	0	0	1	1	0
t028134	0	0	0	0	1
t028135	0	0	0	0	0
t028138	0	0	0	0	1
t028140	0	0	0	0	0
t028142	-1	0	0	0	0
t028143	0	0	0	0	0
t028144	0	0	0	0	0
t028145	0	0	0	0	0
t028146	0	0	0	0	0
t028147	-1	0	0	0	0
t028148	0	0	0	0	0
t028149	0	0	0	0	0
t028159	0	0	0	0	0
t028161	0	-1	0	0	0
t028166	0	-1	0	0	0
t028168	0	0	0	1	0
t028169	0	0	0	0	2
t028170	-1	0	0	0	0
t028172	0	0	0	0	0
t028173	0	0	0	1	0
t028174	0	0	0	0	0
t028176	0	0	0	0	0
t028177	0	0	0	0	0
t028180	-1	0	0	0	0
t028181	0	0	0	0	0
t028183	0	0	0	1	0
t028185	0	0	0	0	0
t028186	-1	0	0	0	0
t028187	0	0	0	0	0
t028189	0	0	0	0	0
t028191	-1	-1	1	0	0
t028193	0	0	0	0	0
t028195	-2	0	0	0	0
t028197	0	0	0	0	0
t028198	0	0	0	0	0
t028200	0	0	0	0	0
t028201	0	0	0	0	0
t028203	0	0	0	0	0
t028204	0	0	0	0	0
t028206	0	-1	0	0	0
t028207	0	0	0	0	0
t028208	0	0	0	0	0
t028209	0	0	0	0	0
t028211	0	0	0	0	0
t028212	0	0	0	0	0
t028215	0	0	0	1	0
t028217	0	0	0	0	0
t028219	-1	0	0	0	0
t028221	0	0	0	0	0
t028222	-2	0	0	0	0
t028223	-2	0	0	0	0
t028225	0	0	0	0	0
t028226	0	-1	0	0	0
t028228	-1	0	0	0	0
t028229	0	0	0	0	0
t028230	0	0	0	0	0
t028232	0	0	0	1	0
t028234	-1	0	0	0	0
t028237	0	0	0	0	0
t028241	0	0	0	0	-1
t028244	0	0	0	1	0
t028248	0	0	0	0	0
t028249	-1	0	0	0	0
t028256	0	0	0	0	0
t028260	0	0	0	1	0
t028261	0	0	0	0	0
t028262	0	0	0	0	0
t028263	-1	0	0	0	0
t028264	0	0	0	0	0
t028265	-1	0	0	0	1
t028266	0	-1	0	0	0
t028269	0	0	0	0	0
t028270	0	0	0	0	0
t028271	-1	0	0	0	0
t028272	0	0	0	0	0
t028273	0	0	0	0	0
t028276	-1	0	0	0	0
t028277	0	0	0	0	0
t028280	0	0	0	0	-1
t028281	0	0	0	0	0
t028282	0	0	0	0	0
t028285	0	0	0	0	0
t028286	-1	0	0	0	0
t028287	-1	0	1	0	0
t028288	0	0	0	0	0
t028289	0	0	0	0	1
t028291	0	0	0	0	0
t028292	0	0	0	0	0
t028293	0	0	0	0	2
t028296	0	0	0	0	0
t028297	0	0	0	0	0
t028298	-1	0	0	0	0
t028300	0	0	0	0	0
t028301	-1	0	0	0	0
t028303	0	0	0	0	0
t028307	0	0	0	0	0
t028309	0	0	0	0	0
t028311	0	0	0	0	0
t028313	0	0	0	0	0
t028314	0	0	0	0	0
t028315	-1	0	0	0	0
t028318	-1	0	0	0	0
t028319	0	0	0	0	0
t028321	0	0	0	0	0
t028322	0	0	0	0	0
t028323	-1	0	0	0	0
t028325	0	0	0	0	0
t028327	0	0	0	0	0
t028328	-1	0	0	0	0
t028329	-1	0	0	0	0
t028333	0	0	0	0	0
t028335	0	0	0	-1	0
t028336	0	0	0	0	0
t028337	0	0	0	0	0
t028338	0	0	0	1	0
t028341	-1	0	0	0	0
t028342	0	0	0	0	0
t028346	-1	0	0	-2	-1
t028347	0	0	0	0	0
t028349	0	0	0	0	0
t028354	0	0	0	0	0
t028356	0	0	0	0	0
t028360	0	0	0	0	0
t028361	0	0	0	0	0
t028362	0	0	0	0	0
t028363	0	0	0	-1	0
t028364	-1	0	0	0	0
t028365	0	0	0	0	0
t028366	0	0	0	0	0
t028368	-2	0	0	0	0
t028370	0	0	0	0	0
t028371	0	0	0	0	0
t028372	0	0	0	0	0
t028373	0	0	0	0	0
t028376	0	0	0	0	0
t028377	0	0	0	0	0
t028378	0	0	0	0	0
t028379	0	0	0	0	0
t028382	0	0	0	1	0
t028383	0	0	0	-1	0
t028384	0	0	0	0	0
t028386	0	0	0	0	0
t028387	0	-1	0	0	0
t028388	0	0	0	0	0
t028391	0	0	0	0	0
t028393	0	0	0	0	0
t028394	0	0	0	0	0
t028396	-1	-1	0	-1	0
t028402	0	0	0	0	0
t028404	0	0	0	0	0
t028406	0	0	0	0	0
t028408	-1	0	0	0	0
t028409	0	0	0	0	0
t028410	-1	0	0	0	0
t028412	0	0	0	0	0
t028415	0	-1	0	0	0
t028416	0	0	0	0	0
t028417	0	0	0	0	0
t028420	-1	0	0	0	-1
t028421	-1	0	0	0	0
t028422	0	0	0	0	0
t028424	-1	0	0	0	0
t028425	0	0	0	0	0
t028431	0	0	0	0	0
t028432	-1	0	0	0	0
t028433	0	0	0	0	0
t028435	-1	0	0	0	0
t028438	0	0	0	0	0
t028440	0	-1	0	0	0
t028441	-1	0	0	0	0
t028443	0	0	0	0	0
t028444	0	0	0	0	0
t028445	0	0	0	-1	0
t028446	0	0	0	0	0
t028449	0	0	0	0	0
t028450	0	0	0	0	0
t028451	0	0	0	0	0
t028453	0	0	0	0	0
t028454	-1	0	0	0	0
t028457	0	0	0	0	0
t028459	0	0	0	0	0
t028460	0	0	0	0	0
t028467	0	0	0	0	0
t028469	0	0	0	-1	0
t028473	0	0	0	0	0
t028474	0	0	0	0	0
t028475	0	-1	0	0	0
t028476	0	0	0	0	0
t028477	0	0	0	0	0
t028478	0	0	0	0	0
t028480	0	0	0	0	0
t028482	0	0	0	0	0
t028483	0	0	0	0	2
t028486	0	-1	0	1	0
t028488	0	0	0	0	0
t028489	0	0	0	1	0
t028491	0	0	0	0	0
t028493	0	0	0	1	0
t028494	-1	0	0	0	0
t028495	-1	0	0	-1	0
t028498	0	0	0	0	0
t028501	0	0	0	0	0
t028502	0	0	0	0	0
t028503	0	0	0	0	0
t028507	0	-1	0	1	0
t028511	0	0	0	0	0
t028512	0	0	1	0	0
t028513	0	0	0	-1	0
t028514	-1	0	0	0	0
t028515	-1	0	0	1	0
t028516	0	0	0	0	0
t028519	0	0	0	0	0
t028520	-1	0	0	0	0
t028521	-1	0	0	0	0
t028522	-1	0	0	0	0
t028523	0	0	0	1	0
t028525	-2	0	0	0	0
t028526	0	0	0	0	0
t028527	-1	0	0	0	2
t028528	0	-1	0	0	0
t028530	-1	0	0	0	0
t028531	0	0	0	0	0
t028532	0	0	0	0	0
t028534	0	0	0	0	0
t028536	0	0	0	0	0
t028538	0	0	0	0	0
t028540	0	0	0	0	0
t028541	-1	0	0	0	0
t028544	0	0	0	0	0
t028546	0	0	0	0	0
t028547	-1	0	0	0	0
t028548	0	0	0	-1	0
t028551	0	0	0	0	0
t028553	0	0	0	0	0
t028554	0	0	0	0	0
t028555	0	0	0	0	0
t028556	0	0	0	0	-1
t028558	-1	0	0	0	0
t028560	-1	0	0	0	0
t028561	0	0	0	0	0
t028563	0	0	0	0	0
t028564	0	0	0	0	0
t028565	-2	0	0	0	0
t028567	0	0	0	0	0
t028568	0	0	0	0	0
t028571	0	0	0	0	0
t028572	-1	0	0	0	0
t028574	0	0	0	0	0
t028575	0	0	0	0	0
t028579	0	0	0	0	0
t028582	0	0	0	0	0
t028584	0	0	0	0	0
t028585	0	0	0	0	0
t028586	0	0	0	0	0
t028588	0	0	0	-1	0
t028589	0	0	0	0	0
t028590	0	0	0	0	0
t028591	-1	0	0	0	0
t028592	0	0	0	0	0
t028593	0	0	0	0	0
t028594	0	0	0	0	0
t028595	0	0	0	1	0
t028596	0	0	0	0	0
t028599	0	0	0	0	0
t028600	0	0	0	-1	1
t028602	0	0	0	0	0
t028603	0	0	0	0	0
t028604	0	0	0	0	0
t028605	0	0	0	0	0
t028610	-3	0	0	0	0
t028612	0	0	0	0	0
t028613	0	0	0	0	0
t028615	-2	0	0	0	2
t028616	0	0	0	0	0
t028617	0	0	0	0	0
t028619	0	0	0	0	0
t028621	-2	0	-1	0	0
t028622	0	0	0	0	0
t028623	0	0	0	0	0
t028624	0	0	0	1	0
t028629	0	0	0	0	2
t028631	0	0	0	0	0
t028632	0	0	0	2	0
t028633	0	0	0	0	0
t028634	0	0	0	0	0
t028638	0	0	0	0	0
t028639	0	0	0	0	0
t028642	0	-1	0	0	0
t028645	0	0	0	0	0
t028647	-1	0	0	0	0
t028648	-1	0	0	0	0
t028649	0	0	0	-1	0
t028652	0	0	0	0	0
t028654	0	0	1	0	0
t028655	0	0	0	0	1
t028656	0	1	0	0	0
t028657	0	0	0	0	2
t028658	0	0	0	0	0
t028660	0	0	0	0	3
t028661	-1	0	0	0	0
t028662	0	0	0	0	0
t028663	0	0	0	0	0
t028664	0	0	0	0	0
t028665	0	-1	0	0	0
t028666	-1	0	0	0	0
t028667	0	-1	0	0	1
t028668	-1	0	0	0	0
t028671	0	0	0	0	0
t028672	0	0	0	0	0
t028673	0	0	0	0	-1
t028676	0	0	0	0	0
t028678	0	0	0	0	-1
t028679	0	0	0	0	0
t028680	-1	0	0	0	0
t028681	0	0	0	1	0
t028682	0	0	0	0	0
t028684	0	0	0	0	0
t028686	0	-1	0	0	0
t028687	-1	0	0	0	0
t028688	0	0	0	0	0
t028689	0	0	0	1	0
t028690	0	0	0	0	0
t028692	0	0	0	1	0
t028693	0	-1	0	0	0
t028694	0	0	0	1	0
t028695	-2	1	0	0	0
t028698	-2	0	0	0	0
t028699	-1	0	0	0	0
t028700	0	0	0	0	0
t028701	-1	0	0	0	0
t028702	0	0	0	-1	0
t028703	0	0	0	0	0
t028707	-1	0	0	0	0
t028709	0	-1	0	0	0
t028710	0	0	0	-1	0
t028711	0	0	0	0	0
t028713	0	0	0	0	0
t028714	0	0	0	0	-1
t028715	0	0	0	0	0
t028716	0	0	0	0	0
t028717	-1	0	0	0	0
t028718	0	0	0	0	0
t028719	-1	0	0	0	0
t028724	0	0	0	0	0
t028725	0	0	0	0	0
t028727	0	0	0	0	0
t028729	-1	0	0	0	0
t028732	0	0	0	0	0
t028736	0	0	0	0	0
t028737	-2	0	0	0	0
t028738	0	-1	0	0	0
t028740	-1	0	0	-1	0
t028741	0	0	0	0	0
t028742	0	0	0	0	0
t028744	0	0	0	0	0
t028745	0	0	0	0	0
t028746	0	0	0	0	0
t028749	0	0	0	-1	0
t028750	0	0	0	0	0
t028752	0	0	0	0	0
t028755	0	0	0	0	0
t028757	0	0	0	0	0
t028758	0	0	0	0	0
t028759	-1	0	0	0	0
t028760	0	0	0	0	0
t028762	0	0	0	0	0
t028763	0	0	0	1	0
t028765	0	0	0	0	0
t028767	-2	0	1	0	0
t028769	0	0	0	1	0
t028771	0	0	0	0	0
t028772	0	0	0	0	0
t028774	0	0	0	0	0
t028775	-1	0	0	0	0
t028776	0	0	0	0	0
t028779	0	0	0	0	0
t028780	0	-1	0	0	0
t028781	0	-1	0	0	0
t028783	0	0	0	0	-1
t028786	0	0	0	0	-1
t028787	0	0	0	0	0
t028788	0	0	0	0	0
t028791	0	0	0	0	-1
t028792	-1	0	0	0	0
t028793	0	0	0	0	0
t028795	0	0	0	0	0
t028797	0	0	0	1	-1
t028798	-1	0	0	0	0
t028801	0	0	0	0	0
t028802	0	0	0	1	0
t028803	0	0	0	0	0
t028806	0	0	0	0	0
t028808	-1	0	0	0	0
t028809	0	0	0	0	0
t028811	0	-1	0	0	0
t028812	0	0	0	0	0
t028814	0	0	0	0	0
t028816	0	0	0	-1	0
t028817	0	0	1	0	0
t028820	0	0	0	0	0
t028823	0	0	1	0	0
t028827	0	0	0	0	0
t028828	0	0	0	0	0
t028830	-1	0	0	0	0
t028831	0	0	0	0	0
t028834	0	0	0	1	0
t028837	0	0	0	0	0
t028838	-1	0	0	-1	0
t028839	0	0	0	0	0
t028840	0	0	0	-1	0
t028841	0	0	0	0	0
t028843	-1	0	0	0	-1
t028844	0	0	0	0	0
t028845	-1	0	0	0	0
t028846	0	0	0	0	0
t028847	0	0	0	0	0
t028849	0	0	0	0	0
t028850	-1	0	0	0	0
t028852	0	0	0	1	0
t028853	0	0	0	0	0
t028854	0	0	0	0	1
t028855	0	0	0	0	0
t028857	0	0	0	0	0
t028862	0	0	0	0	0
t028863	0	0	0	0	0
t028864	-1	0	0	0	0
t028865	0	0	0	0	0
t028866	-1	0	0	0	0
t028867	0	0	0	0	0
t028869	0	0	0	0	0
t028871	0	0	0	0	0
t028872	0	0	0	0	0
t028874	0	0	0	0	0
t028875	0	0	0	0	0
t028876	0	-1	0	0	0
t028878	0	0	0	0	0
t028879	0	0	0	0	0
t028880	0	0	0	-1	0
t028881	0	0	0	0	0
t028882	-1	0	0	0	0
t028884	0	0	1	0	0
t028888	0	0	0	0	0
t028890	0	-1	0	0	0
t028891	0	0	0	0	0
t028892	-1	0	0	1	0
t028893	0	0	0	0	0
t028895	-2	0	0	0	0
t028897	0	0	0	0	0
t028899	0	0	0	0	0
t028900	0	-1	0	0	0
t028902	0	0	0	-1	0
t028903	-1	0	0	-1	0
t028907	0	0	0	0	0
t028909	-1	0	0	0	0
t028911	0	0	0	-1	0
t028912	0	0	0	0	0
t028914	0	0	0	0	0
t028916	-1	0	0	0	0
t028917	-1	0	0	0	0
t028918	0	0	0	0	0
t028920	0	0	0	0	-1
t028921	-1	0	0	0	0
t028923	0	0	0	0	0
t028924	0	0	0	0	0
t028926	0	0	0	0	0
t028927	0	0	0	0	0
t028928	0	0	0	0	0
t028935	-1	0	0	0	0
t028937	0	0	0	0	0
t028938	-2	0	0	0	0
t028939	0	0	0	0	0
t028942	0	0	0	0	0
t028943	0	0	0	0	0
t028946	0	0	0	0	0
t028948	0	0	0	0	0
t028949	-1	-1	0	0	-1
t028950	0	0	0	0	0
t028952	0	0	0	0	0
t028953	0	0	0	0	0
t028954	0	-1	0	0	0
t028960	0	0	0	0	0
t028961	0	0	0	0	0
t028962	0	0	0	0	0
t028964	0	0	0	0	0
t028965	0	0	0	0	0
t028967	0	0	0	0	0
t028968	0	0	0	0	0
t028969	0	0	0	0	0
t028970	-1	0	0	0	0
t028971	-1	0	0	-2	0
t028980	0	0	0	0	0
t028981	-1	0	0	0	0
t028982	0	0	0	0	0
t028983	-1	0	0	0	0
t028986	0	0	0	0	0
t028988	0	0	0	0	0
t028989	0	0	0	0	0
t028990	0	-1	0	0	0
t028991	0	0	0	0	0
t028993	0	0	0	0	0
t028994	0	0	0	0	0
t028996	-1	0	0	0	0
t028998	0	0	0	0	0
t028999	0	0	0	0	0
t029001	0	0	0	0	0
t029005	0	0	0	0	0
t029006	0	0	0	0	1
t029007	0	0	0	1	0
t029008	0	-1	0	0	0
t029009	-1	0	0	0	0
t029011	0	0	0	0	0
t029014	0	0	0	0	0
t029015	0	0	0	0	0
t029016	0	0	0	0	0
t029018	0	0	0	0	0
t029021	0	0	0	0	0
t029022	0	0	0	0	0
t029023	0	0	1	0	0
t029026	0	0	0	0	0
t029027	0	0	0	-1	0
t029028	0	0	0	0	0
t029031	0	0	0	0	-1
t029033	0	0	0	0	0
t029034	0	0	0	0	0
t029036	-1	0	0	-1	0
t029037	-1	0	0	0	0
t029038	0	0	0	0	0
t029039	-1	0	1	0	0
t029040	-1	0	0	0	0
t029041	-1	0	0	0	0
t029042	0	0	0	0	0
t029043	0	0	0	0	0
t029044	-1	0	0	0	0
t029047	0	0	0	0	0
t029048	0	0	0	-1	0
t029052	0	0	0	0	0
t029053	0	0	0	0	0
t029054	0	-1	0	0	0
t029055	0	0	0	0	0
t029056	0	0	0	-1	0
t029057	0	0	0	0	0
t029059	0	0	0	0	0
t029061	0	0	0	0	0
